MCC,F1,Precision,Accuracy,Recall,AUROC,AUPRC,FeatureSetup,Purpose,RepresentationStage,Representation,ImbalanceStage,ClassBalance,Model,Evaluation,Fold,Threshold,HeldOutDrug
0.2231813779162153,0.1509433962264151,0.6666666666666666,0.9375,0.0851063829787234,0.8197654199993677,0.32145102266910824,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,KernelSVM,CV,2,0.85,
0.2231813779162153,0.1509433962264151,0.6666666666666666,0.9375,0.0851063829787234,0.8197654199993677,0.32145102266910824,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,KernelSVM,CV,2,0.9,
0.1472656565052007,0.2777777777777778,0.2,0.7111111111111111,0.45454545454545453,0.6915995397008056,0.24029398536729915,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,KernelSVM,LOGO,1,0.05,Atovaquone
0.17387722105220368,0.15384615384615385,0.5,0.8777777777777778,0.09090909090909091,0.6915995397008056,0.24029398536729915,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,KernelSVM,LOGO,1,0.1,Atovaquone
0.17387722105220368,0.15384615384615385,0.5,0.8777777777777778,0.09090909090909091,0.6915995397008056,0.24029398536729915,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,KernelSVM,LOGO,1,0.15,Atovaquone
0.17387722105220368,0.15384615384615385,0.5,0.8777777777777778,0.09090909090909091,0.6915995397008056,0.24029398536729915,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,KernelSVM,LOGO,1,0.2,Atovaquone
0.17387722105220368,0.15384615384615385,0.5,0.8777777777777778,0.09090909090909091,0.6915995397008056,0.24029398536729915,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,KernelSVM,LOGO,1,0.25,Atovaquone
0.17387722105220368,0.15384615384615385,0.5,0.8777777777777778,0.09090909090909091,0.6915995397008056,0.24029398536729915,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,KernelSVM,LOGO,1,0.3,Atovaquone
0.17387722105220368,0.15384615384615385,0.5,0.8777777777777778,0.09090909090909091,0.6915995397008056,0.24029398536729915,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,KernelSVM,LOGO,1,0.35,Atovaquone
0.17387722105220368,0.15384615384615385,0.5,0.8777777777777778,0.09090909090909091,0.6915995397008056,0.24029398536729915,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,KernelSVM,LOGO,1,0.4,Atovaquone
0.17387722105220368,0.15384615384615385,0.5,0.8777777777777778,0.09090909090909091,0.6915995397008056,0.24029398536729915,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,KernelSVM,LOGO,1,0.45,Atovaquone
0.17387722105220368,0.15384615384615385,0.5,0.8777777777777778,0.09090909090909091,0.6915995397008056,0.24029398536729915,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,KernelSVM,LOGO,1,0.5,Atovaquone
0.17387722105220368,0.15384615384615385,0.5,0.8777777777777778,0.09090909090909091,0.6915995397008056,0.24029398536729915,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,KernelSVM,LOGO,1,0.55,Atovaquone
0.17387722105220368,0.15384615384615385,0.5,0.8777777777777778,0.09090909090909091,0.6915995397008056,0.24029398536729915,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,KernelSVM,LOGO,1,0.6,Atovaquone
0.17387722105220368,0.15384615384615385,0.5,0.8777777777777778,0.09090909090909091,0.6915995397008056,0.24029398536729915,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,KernelSVM,LOGO,1,0.65,Atovaquone
-0.03955376178208136,0.0,0.0,0.8666666666666667,0.0,0.6915995397008056,0.24029398536729915,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,KernelSVM,LOGO,1,0.7,Atovaquone
-0.03955376178208136,0.0,0.0,0.8666666666666667,0.0,0.6915995397008056,0.24029398536729915,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,KernelSVM,LOGO,1,0.75,Atovaquone
-0.03955376178208136,0.0,0.0,0.8666666666666667,0.0,0.6915995397008056,0.24029398536729915,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,KernelSVM,LOGO,1,0.8,Atovaquone
-0.03955376178208136,0.0,0.0,0.8666666666666667,0.0,0.6915995397008056,0.24029398536729915,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,KernelSVM,LOGO,1,0.85,Atovaquone
-0.03955376178208136,0.0,0.0,0.8666666666666667,0.0,0.6915995397008056,0.24029398536729915,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,KernelSVM,LOGO,1,0.9,Atovaquone
0.21693045781865616,0.18181818181818182,0.1,0.5,1.0,0.9176470588235295,0.5621212121212121,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,KernelSVM,LOGO,2,0.05,Chlorpromazine_Hcl
0.621581560508061,0.5714285714285714,1.0,0.9666666666666667,0.4,0.9176470588235295,0.5621212121212121,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,KernelSVM,LOGO,2,0.1,Chlorpromazine_Hcl
0.621581560508061,0.5714285714285714,1.0,0.9666666666666667,0.4,0.9176470588235295,0.5621212121212121,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,KernelSVM,LOGO,2,0.15,Chlorpromazine_Hcl
0.621581560508061,0.5714285714285714,1.0,0.9666666666666667,0.4,0.9176470588235295,0.5621212121212121,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,KernelSVM,LOGO,2,0.2,Chlorpromazine_Hcl
0.621581560508061,0.5714285714285714,1.0,0.9666666666666667,0.4,0.9176470588235295,0.5621212121212121,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,KernelSVM,LOGO,2,0.25,Chlorpromazine_Hcl
0.621581560508061,0.5714285714285714,1.0,0.9666666666666667,0.4,0.9176470588235295,0.5621212121212121,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,KernelSVM,LOGO,2,0.3,Chlorpromazine_Hcl
0.621581560508061,0.5714285714285714,1.0,0.9666666666666667,0.4,0.9176470588235295,0.5621212121212121,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,KernelSVM,LOGO,2,0.35,Chlorpromazine_Hcl
0.621581560508061,0.5714285714285714,1.0,0.9666666666666667,0.4,0.9176470588235295,0.5621212121212121,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,KernelSVM,LOGO,2,0.4,Chlorpromazine_Hcl
0.621581560508061,0.5714285714285714,1.0,0.9666666666666667,0.4,0.9176470588235295,0.5621212121212121,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,KernelSVM,LOGO,2,0.45,Chlorpromazine_Hcl
0.621581560508061,0.5714285714285714,1.0,0.9666666666666667,0.4,0.9176470588235295,0.5621212121212121,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,KernelSVM,LOGO,2,0.5,Chlorpromazine_Hcl
0.621581560508061,0.5714285714285714,1.0,0.9666666666666667,0.4,0.9176470588235295,0.5621212121212121,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,KernelSVM,LOGO,2,0.55,Chlorpromazine_Hcl
0.621581560508061,0.5714285714285714,1.0,0.9666666666666667,0.4,0.9176470588235295,0.5621212121212121,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,KernelSVM,LOGO,2,0.6,Chlorpromazine_Hcl
0.4370483222197017,0.3333333333333333,1.0,0.9555555555555556,0.2,0.9176470588235295,0.5621212121212121,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,KernelSVM,LOGO,2,0.65,Chlorpromazine_Hcl
0.4370483222197017,0.3333333333333333,1.0,0.9555555555555556,0.2,0.9176470588235295,0.5621212121212121,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,KernelSVM,LOGO,2,0.7,Chlorpromazine_Hcl
0.0,0.0,0.0,0.9444444444444444,0.0,0.9176470588235295,0.5621212121212121,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,KernelSVM,LOGO,2,0.75,Chlorpromazine_Hcl
0.0,0.0,0.0,0.9444444444444444,0.0,0.9176470588235295,0.5621212121212121,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,KernelSVM,LOGO,2,0.8,Chlorpromazine_Hcl
0.0,0.0,0.0,0.9444444444444444,0.0,0.9176470588235295,0.5621212121212121,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,KernelSVM,LOGO,2,0.85,Chlorpromazine_Hcl
0.0,0.0,0.0,0.9444444444444444,0.0,0.9176470588235295,0.5621212121212121,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,KernelSVM,LOGO,2,0.9,Chlorpromazine_Hcl
